block,seq,yaw
reach@090,858,-18.7610
reach@090,859,-17.8160
reach@090,860,-18.6030
reach@090,861,-19.2400
reach@090,862,-35.5490
reach@090,863,-19.2090
reach@090,864,-15.2390
reach@090,865,-16.7150
reach@090,866,-14.4470
reach@090,867,-13.1040
reach@090,868,-15.3240
reach@090,869,-14.2440
reach@090,870,-13.0950
reach@090,871,-13.2020
reach@090,872,-14.1400
reach@090,873,-15.0920
reach@090,874,-15.0240
reach@090,875,-14.0740
reach@090,876,-14.0700
reach@090,877,-13.3690
reach@090,878,-14.1810
reach@090,879,-11.4800
reach@090,880,-13.1070
reach@090,881,-13.3030
reach@090,882,-14.2940
reach@090,883,-14.2830
reach@090,884,-15.3080
reach@090,885,-15.4120
reach@090,886,-15.2780
reach@090,887,-14.4680
reach@090,888,-14.4500
reach@090,889,-13.4500
reach@090,890,-14.4220
reach@090,891,-13.6760
reach@090,892,-13.4070
reach@090,893,-13.5870
reach@090,894,-14.4340
reach@090,895,-14.3550
reach@090,896,-13.5130
reach@090,897,-13.4390
reach@090,898,-15.3900
reach@090,899,-13.3740
reach@090,900,-15.2720
reach@090,901,-14.4260
reach@090,902,-15.9210
reach@090,903,-18.8500
reach@090,904,-17.0720
reach@090,905,-17.0670
reach@090,906,-14.1940
reach@090,907,-14.1900
reach@090,908,-16.9000
reach@090,909,-13.0830
reach@090,910,-14.0920
reach@090,911,-12.9280
reach@090,912,-15.8820
reach@090,913,-13.1200
reach@090,914,-12.2530
reach@090,915,-13.0310
reach@090,916,-13.9980
reach@090,917,-14.8790
reach@090,918,-13.9010
reach@090,920,-14.4090
reach@090,921,-14.0630
reach@090,922,-13.0230
reach@090,923,-14.1760
reach@090,924,-14.2350
reach@090,925,-13.2430
reach@090,926,-14.0970
reach@090,927,-14.0990
reach@090,928,-12.7210
reach@090,929,-15.1200
reach@090,930,-13.3370
reach@090,931,-15.0190
reach@090,932,-13.1600
reach@090,933,-14.3230
reach@090,934,-14.1310
reach@090,935,-13.0630
reach@090,936,-12.2000
reach@090,937,-12.9570
reach@090,938,-12.9540
reach@090,939,-15.0390
reach@090,940,-14.0070
reach@090,941,-14.0990
reach@090,942,-13.7980
reach@090,943,-14.1550
reach@090,944,-12.1380
reach@090,945,-15.0650
reach@090,946,-14.1090
reach@090,947,-14.2330
reach@090,948,-16.1010
reach@090,949,-14.1860
reach@090,950,-13.0940
reach@090,951,-14.1250
reach@090,952,-13.1680
reach@090,953,-15.0800
reach@090,954,-15.8900
reach@090,955,-13.2810
reach@090,956,-14.0580
reach@090,957,-14.0610
reach@090,958,-16.0150
reach@090,959,-15.0830
reach@090,960,-14.9030
reach@090,961,-14.2570
reach@090,962,-18.6770
reach@090,963,-14.9720
reach@090,964,-16.1220
reach@090,965,-17.5120
reach@090,966,-19.3170
reach@090,967,-18.4260
reach@090,968,-17.4540
reach@090,969,-16.6840
reach@090,970,-16.5250
reach@090,971,-14.5340
reach@090,972,-13.3180
reach@090,973,-14.8240
reach@090,974,-19.9810
reach@090,975,-18.4250
reach@090,976,-19.6060
reach@090,977,-19.6270
reach@090,978,-19.5840
reach@090,979,-18.8130
reach@090,980,-48.5560
reach@090,981,-50.3180
reach@090,982,-49.3970
reach@090,983,-15.7630
reach@090,984,-48.8840
reach@090,985,-47.0870
reach@090,986,-15.9180
reach@090,987,-50.5630
natural@090,988,4.4190
natural@090,989,6.6760
natural@090,990,4.3800
natural@090,991,6.6750
natural@090,992,6.8170
natural@090,993,7.0160
natural@090,994,4.7070
natural@090,995,4.7260
natural@090,996,4.6750
natural@090,997,2.4250
natural@090,998,3.6680
natural@090,999,3.8520
natural@090,1000,5.1770
natural@090,1001,3.7860
natural@090,1002,6.4200
natural@090,1003,4.2490
natural@090,1004,5.6590
natural@090,1005,6.7040
natural@090,1006,6.8500
natural@090,1007,5.5110
natural@090,1008,4.0910
natural@090,1009,2.7370
natural@090,1010,2.7310
natural@090,1011,2.5900
natural@090,1012,1.2030
natural@090,1013,1.2070
natural@090,1014,0.9610
natural@090,1015,2.5600
natural@090,1016,0.0000
natural@090,1017,0.0000
natural@090,1018,0.0000
natural@090,1019,1.2110
natural@090,1020,2.4090
natural@090,1021,3.6420
natural@090,1022,4.6530
natural@090,1023,0.8400
natural@090,1024,0.0000
natural@090,1025,-1.2170
natural@090,1026,0.0000
natural@090,1027,-1.8710
natural@090,1028,-1.0340
natural@090,1029,-4.1720
natural@090,1030,-5.2930
natural@090,1031,-7.4020
natural@090,1032,-8.4250
natural@090,1033,-6.1100
natural@090,1034,-10.4390
natural@090,1035,-12.3900
natural@090,1036,-13.3870
natural@090,1037,-16.3670
natural@090,1038,-21.3580
natural@090,1039,-23.3060
natural@090,1040,-23.8900
natural@090,1041,-24.8600
natural@090,1042,-25.8080
natural@090,1043,-26.1400
natural@090,1044,-27.8990
natural@090,1045,-31.2350
natural@090,1046,-33.1910
natural@090,1047,-32.7650
natural@090,1048,-32.8740
natural@090,1049,-33.8790
natural@090,1050,-35.1230
natural@090,1051,-30.4510
natural@090,1052,-29.2130
natural@090,1053,-29.6420
natural@090,1054,-28.8020
natural@090,1055,-27.6890
natural@090,1056,-26.2890
natural@090,1057,-25.6740
natural@090,1058,-25.9750
natural@090,1059,-26.4520
natural@090,1060,-26.3650
natural@090,1061,-27.0570
natural@090,1062,-28.6510
natural@090,1063,-27.6770
natural@090,1064,-31.0560
natural@090,1065,-26.9140
natural@090,1066,-27.3290
natural@090,1067,-29.8350
natural@090,1068,-28.3800
natural@090,1069,-26.9600
natural@090,1070,-25.9120
natural@090,1071,-28.9270
natural@090,1072,-29.0230
natural@090,1073,-30.3410
natural@090,1074,-30.9250
natural@090,1075,-29.0340
natural@090,1076,-28.8640
natural@090,1077,-28.2880
natural@090,1078,-28.1040
natural@090,1079,-26.1050
natural@090,1080,-24.9590
natural@090,1081,-22.8990
natural@090,1082,-16.4150
natural@090,1083,-11.4280
natural@090,1084,-7.5160
natural@090,1085,-3.2650
natural@090,1086,3.2020
natural@090,1087,3.3610
natural@090,1088,9.1520
natural@090,1089,3.3330
natural@090,1090,7.7250
natural@090,1091,10.3000
natural@090,1092,18.5170
natural@090,1093,21.4190
natural@090,1094,24.4760
natural@090,1095,25.1610
natural@090,1096,29.1590
natural@090,1097,29.7650
natural@090,1098,35.1780
natural@090,1099,33.3960
natural@090,1100,39.9030
natural@090,1101,41.9350
natural@090,1102,42.1870
natural@090,1103,40.0240
natural@090,1104,45.8470
natural@090,1105,49.0990
natural@090,1106,47.7660
natural@090,1107,56.5380
natural@090,1108,53.0180
natural@090,1109,52.4210
natural@090,1110,53.6740
natural@090,1111,53.9400
natural@090,1112,53.7360
natural@090,1113,52.9190
natural@090,1114,52.6060
natural@090,1115,50.0310
natural@090,1116,49.7870
natural@090,1117,49.4810
natural@090,1118,51.7980
natural@090,1119,50.9480
natural@090,1120,48.2810
natural@090,1121,48.8980
natural@090,1122,49.3470
natural@090,1123,45.5740
natural@090,1124,46.0060
natural@090,1125,45.7510
natural@090,1126,44.9960
natural@090,1127,44.9490
natural@090,1128,43.7090
natural@090,1129,43.1560
natural@090,1130,41.0760
natural@090,1131,39.5900
natural@090,1132,37.8410
natural@090,1133,37.7880
natural@090,1134,32.8110
natural@090,1135,28.2490
natural@090,1136,25.7040
natural@090,1137,25.2560
natural@090,1138,23.5580
natural@090,1139,24.3500
natural@090,1140,20.9820
natural@090,1141,16.2710
natural@090,1142,13.1840
natural@090,1143,11.5180
natural@090,1144,8.6770
natural@090,1145,5.6200
natural@090,1146,0.2850
natural@090,1147,-1.2380
natural@090,1148,-1.2570
natural@090,1149,-3.9400
natural@090,1150,-6.0360
natural@090,1151,-6.9740
natural@090,1152,-9.3900
natural@090,1153,-12.3270
natural@090,1154,-11.1010
natural@090,1155,-8.8780
natural@090,1156,-9.6230
natural@090,1157,-12.3960
natural@090,1158,-12.3920
natural@090,1159,-12.1050
natural@090,1160,-14.8010
natural@090,1161,-15.5890
natural@090,1162,-18.9130
natural@090,1163,-20.1500
natural@090,1164,-21.4270
natural@090,1165,-21.7140
natural@090,1166,-24.4620
natural@090,1167,-24.8400
natural@090,1168,-27.2950
natural@090,1169,-26.6290
natural@090,1170,-26.0360
natural@090,1171,-27.3500
natural@090,1172,-27.5040
natural@090,1173,-29.4190
natural@090,1174,-30.3350
natural@090,1175,-32.0950
natural@090,1176,-31.2740
natural@090,1177,-32.4660
natural@090,1178,-32.7520
natural@090,1179,-32.9810
natural@090,1180,-32.8310
natural@090,1181,-32.0020
natural@090,1182,-29.6680
natural@090,1183,-27.4610
natural@090,1184,-26.2160
